row_ID,final_price
36653,6038.2876
36654,4828.724
36655,4576.701
36656,9435.816
36657,344.3963
36658,8227.948
36659,3537.8188
36660,92.726006
36661,1022.8328
36662,2709.8113
36663,18393.592
36664,41.414234
36665,4395.945
36666,2429.294
36667,3239.898
36668,4908.2896
36669,10623.919
36670,407.12216
36671,5072.988
36672,4252.8066
36673,454.1398
36674,3685.0793
36675,7482.8745
36676,127.65328
36677,3549.452
36678,5762.577
36679,5771.447
36680,4147.85
36681,6148.278
36682,4040.8203
36683,5980.513
36684,14139.301
36685,1736.6477
36686,17022.557
36687,147.85754
36688,8137.481
36689,3042.596
36690,8823.979
36691,4800.909
36692,3255.2476
36693,4956.6323
36694,4011.6655
36695,2001.9412
36696,2195.2554
36697,9722.449
36698,88.98207
36699,6553.917
36700,61.490433
36701,2136.069
36702,-198.6237
36703,4729.446
36704,1781.1744
36705,6097.667
36706,14042.934
36707,10917.631
36708,1801.0339
36709,1113.926
36710,4215.512
36711,6656.0684
36712,6216.9897
36713,1499.6757
36714,7011.0146
36715,2481.2405
36716,470.74957
36717,3269.879
36718,2666.5925
36719,3601.0833
36720,1739.9513
36721,5893.527
36722,4998.33
36723,255.50804
36724,2529.7473
36725,5133.801
36726,211.53668
36727,8584.491
36728,1563.2051
36729,5082.627
36730,1590.4696
36731,2248.0525
36732,2623.547
36733,3578.9497
36734,3840.8027
36735,4415.875
36736,102.18328
36737,1499.6757
36738,10146.822
36739,3302.9807
36740,9694.5625
36741,3446.8635
36742,6434.5234
36743,7453.6157
36744,2199.1843
36745,5759.788
36746,2737.6807
36747,58.519703
36748,489.54688
36749,2964.969
36750,13839.035
36751,2737.884
36752,5503.4053
36753,5477.133
36754,3310.2153
36755,2718.7239
36756,5921.141
36757,8564.515
36758,12070.574
36759,2160.1768
36760,4994.413
36761,407.12216
36762,10764.837
36763,2398.8613
36764,5296.362
36765,2666.2014
36766,4527.763
36767,1872.7474
36768,13817.308
36769,2604.255
36770,3593.532
36771,2065.4497
36772,1806.695
36773,1997.6868
36774,4506.635
36775,4616.4507
36776,173.64346
36777,10117.499
36778,1861.1658
36779,2623.547
36780,4825.172
36781,12234.122
36782,4380.151
36783,8083.4683
36784,4654.6543
36785,4840.6626
36786,4480.751
36787,5967.627
36788,9459.611
36789,3303.3425
36790,2314.3887
36791,4371.135
36792,5867.125
36793,3262.674
36794,14004.925
36795,6995.518
36796,3073.6272
36797,170.33037
36798,7143.3086
36799,64.40566
36800,3173.0068
36801,1783.4211
36802,2704.4658
36803,3245.2085
36804,5070.0195
36805,8041.414
36806,3874.426
36807,7394.807
36808,2487.4233
36809,757.8814
36810,1275.4437
36811,6222.602
36812,25684.834
36813,7170.8335
36814,4362.2676
36815,4848.8193
36816,9128.321
36817,4123.6377
36818,792.1006
36819,3616.5032
36820,185.82768
36821,5448.9165
36822,5961.484
36823,6700.496
36824,1742.5355
36825,8337.687
36826,899.7089
36827,5357.902
36828,119.97411
36829,12112.02
36830,2634.7405
36831,1730.8569
36832,5203.039
36833,16260.771
36834,3920.9104
36835,1539.2665
36836,5941.7183
36837,128.8506
36838,4735.4214
36839,9508.815
36840,3518.9895
36841,6126.2964
36842,4370.8135
36843,5280.7646
36844,2970.3958
36845,7390.273
36846,3918.0908
36847,119.97411
36848,554.323
36849,171.03436
36850,5456.296
36851,3415.752
36852,5068.6206
36853,3179.6792
36854,460.80917
36855,6353.012
36856,3762.3445
36857,6558.7446
36858,6372.9507
36859,2049.845
36860,6139.415
36861,3365.6172
36862,3358.9695
36863,1595.5339
36864,4217.1567
36865,60.33619
36866,6071.498
36867,10010.405
36868,5507.0986
36869,5649.0293
36870,1570.9121
36871,255.50804
36872,11109.723
36873,2386.2778
36874,4931.365
36875,1729.3696
36876,5672.3857
36877,2892.833
36878,6492.81
36879,13754.313
36880,5041.2925
36881,9846.048
36882,2509.28
36883,2251.5654
36884,1123.1008
36885,8110.3447
36886,9371.247
36887,9054.368
36888,5110.157
36889,5168.784
36890,2868.06
36891,3986.039
36892,3988.1248
36893,6591.766
36894,5848.719
36895,3701.406
36896,92.240814
36897,2293.9468
36898,1976.3262
36899,6629.22
36900,8552.541
36901,6892.2085
36902,3115.3
36903,5171.9854
36904,11697.423
36905,1513.1908
36906,4862.489
36907,771.06586
36908,3225.6792
36909,498.4398
36910,6879.4053
36911,7007.954
36912,14656.124
36913,2748.0708
36914,18380.682
36915,5912.778
36916,5965.3555
36917,5841.6533
36918,6961.2363
36919,14157.647
36920,6496.2305
36921,5131.509
36922,400.46045
36923,7593.6177
36924,12516.244
36925,2554.078
36926,7751.4844
36927,5364.121
36928,9590.276
36929,6714.6255
36930,5631.7505
36931,4974.143
36932,7955.2124
36933,3982.2483
36934,5438.6846
36935,6033.677
36936,16260.771
36937,3040.3108
36938,147.90646
36939,5580.0786
36940,174.66118
36941,4390.6143
36942,5236.139
36943,2564.2278
36944,7165.289
36945,2862.0237
36946,1502.2739
36947,4684.5967
36948,3979.9854
36949,105.30125
36950,1637.3677
36951,3034.367
36952,8578.154
36953,3430.6028
36954,3007.0479
36955,1563.4716
36956,6956.105
36957,1211.6893
36958,133.22467
36959,2248.0525
36960,5816.4614
36961,5162.53
36962,1796.148
36963,966.4381
36964,5908.144
36965,2514.462
36966,1584.18
36967,10406.476
36968,2121.7195
36969,3614.9456
36970,3042.3645
36971,3420.9749
36972,5114.7285
36973,15226.636
36974,11697.423
36975,554.323
36976,147.19394
36977,4269.0874
36978,3762.0066
36979,7696.8223
36980,5846.9854
36981,220.86441
36982,198.76434
36983,3256.177
36984,27574.904
36985,2519.8467
36986,870.9952
36987,2734.5137
36988,201.99316
36989,2258.6624
36990,5626.007
36991,2314.3699
36992,1113.926
36993,1721.3914
36994,2714.3499
36995,1895.5927
36996,5174.598
36997,4203.908
36998,6051.264
36999,2714.3499
37000,6741.6724
37001,13906.705
37002,59.9929
37003,207.84622
37004,5121.3994
37005,7258.28
37006,6788.928
37007,2097.2249
37008,8415.489
37009,6942.753
37010,3217.6572
37011,3407.5369
37012,282.8081
37013,334.40347
37014,5752.578
37015,4994.6714
37016,5582.4746
37017,235.84467
37018,121.095634
37019,2609.4497
37020,6971.9106
37021,2526.823
37022,5540.422
37023,1661.4486
37024,246.77827
37025,132.0383
37026,15853.72
37027,1336.3379
37028,5503.4053
37029,3641.955
37030,899.7089
37031,5486.64
37032,8084.3896
37033,7475.3306
37034,3198.6387
37035,7051.6655
37036,2996.9312
37037,3830.5417
37038,3364.2612
37039,3105.5918
37040,5193.7485
37041,403.47803
37042,3528.3708
37043,2454.6206
37044,6467.6343
37045,2796.5679
37046,6344.35
37047,4664.4453
37048,53.56857
37049,5906.094
37050,566.7496
37051,4365.9766
37052,1802.7507
37053,5278.3467
37054,2747.1448
37055,1822.273
37056,9681.39
37057,1225.7904
37058,1872.7474
37059,4009.6467
37060,3203.7812
37061,6996.06
37062,9719.42
37063,8594.808
37064,5303.009
37065,5395.066
37066,1494.4396
37067,4841.608
37068,1956.3625
37069,3418.4153
37070,136.00917
37071,4476.24
37072,2477.7505
37073,128.8506
37074,5094.2876
37075,2842.7634
37076,-47.70042
37077,3105.1523
37078,2468.2458
37079,6697.934
37080,2007.304
37081,168.13712
37082,4311.214
37083,5505.6655
37084,2102.4248
37085,10129.169
37086,1185.4595
37087,742.5934
37088,5366.767
37089,4455.498
37090,183.15414
37091,5181.491
37092,16288.579
37093,2935.8682
37094,3856.0767
37095,12569.859
37096,8315.268
37097,2071.9722
37098,4712.621
37099,4806.628
37100,2088.9631
37101,3427.1626
37102,14195.405
37103,6528.4272
37104,13633.966
37105,181.19472
37106,16260.771
37107,3330.0273
37108,4895.596
37109,7792.584
37110,129.88425
37111,1840.4751
37112,342.63342
37113,95.22581
37114,6192.9907
37115,11911.568
37116,4120.3843
37117,8908.709
37118,32.395596
37119,126.31436
37120,8878.177
37121,11270.267
37122,10958.872
37123,1336.3379
37124,6565.297
37125,5276.291
37126,5136.411
37127,5599.422
37128,6976.372
37129,1491.9094
37130,6287.3564
37131,3403.6833
37132,2285.7717
37133,103.10754
37134,5902.2134
37135,3878.4258
37136,4921.7666
37137,8735.229
37138,1145.3148
37139,2027.9469
37140,2402.0022
37141,4371.1997
37142,4169.309
37143,170.23302
37144,4684.9995
37145,446.91113
37146,4913.5146
37147,5003.8394
37148,4161.026
37149,7829.316
37150,6616.143
37151,12699.911
37152,9380.301
37153,5392.9385
37154,4951.548
37155,6219.847
37156,5287.7705
37157,147.85754
37158,5340.171
37159,4944.0767
37160,3180.613
37161,4935.634
37162,1000.9072
37163,2883.7207
37164,2433.4082
37165,3488.4478
37166,3052.204
37167,3703.3816
37168,3925.1123
37169,2384.3594
37170,13681.606
37171,2072.4058
37172,3804.0288
37173,2904.5322
37174,5012.0703
37175,5938.8574
37176,5571.07
37177,4841.941
37178,5140.403
37179,105.904915
37180,3496.2378
37181,6047.192
37182,11196.646
37183,6784.48
37184,4609.6494
37185,2003.068
37186,8210.402
37187,1138.4011
37188,5362.464
37189,13109.075
37190,9334.668
37191,7669.582
37192,3112.9678
37193,1598.9801
37194,1747.9901
37195,4827.0225
37196,2826.3667
37197,12202.102
37198,255.50804
37199,4686.131
37200,1262.9412
37201,7626.6133
37202,19276.008
37203,294.48773
37204,3679.6653
37205,6530.725
37206,2248.0525
37207,267.35257
37208,7264.3823
37209,3999.9712
37210,7034.478
37211,511.80334
37212,2735.1765
37213,445.25296
37214,5209.2983
37215,4260.4375
37216,4421.852
37217,91.56555
37218,14829.0
37219,9512.183
37220,9241.747
37221,11156.185
37222,6280.3066
37223,-294.59424
37224,5222.397
37225,2294.8625
37226,3826.489
37227,12772.61
37228,1897.5673
37229,1637.3677
37230,1181.0504
37231,6281.9307
37232,6378.434
37233,98.104675
37234,6053.8174
37235,1565.5178
37236,4109.4087
37237,3148.9446
37238,3383.216
37239,1432.5012
37240,1113.926
37241,525.7367
37242,413.90164
37243,2982.8557
37244,1345.6063
37245,12764.876
37246,1903.9261
37247,1971.2686
37248,5441.8286
37249,2176.9863
37250,2226.687
37251,6994.14
37252,3460.7842
37253,4576.46
37254,791.31555
37255,3604.4783
37256,3654.2537
37257,9815.609
37258,12269.244
37259,1113.0887
37260,6214.5327
37261,6295.3696
37262,13244.086
37263,5397.282
37264,18783.2
37265,3414.3167
37266,2196.6338
37267,2475.779
37268,1035.5212
37269,-326.37296
37270,9440.605
37271,25693.045
37272,231.01932
37273,3812.9883
37274,4331.045
37275,4802.2188
37276,64.40566
37277,14259.248
37278,6347.291
37279,2185.7021
37280,789.51
37281,5004.3022
37282,4622.256
37283,393.60266
37284,4844.9907
37285,3768.8447
37286,5364.598
37287,12130.349
37288,5188.087
37289,5333.8193
37290,5855.13
37291,5138.8916
37292,6286.2075
37293,5522.1987
37294,14644.073
37295,3954.1277
37296,12933.947
37297,6322.7383
37298,5373.8174
37299,12348.811
37300,5073.7993
37301,1414.9141
37302,3784.5972
37303,4727.111
37304,6758.9824
37305,2973.382
37306,1341.3319
37307,1043.4326
37308,3009.318
37309,2493.5615
37310,3986.3113
37311,5057.057
37312,5411.0586
37313,1486.514
37314,2010.3353
37315,69.46337
37316,7228.5063
37317,246.77827
37318,7958.2515
37319,1331.2993
37320,2493.1843
37321,9785.872
37322,899.7089
37323,6398.5664
37324,1459.5707
37325,908.3989
37326,322.98276
37327,11073.556
37328,4944.3115
37329,10063.75
37330,5099.133
37331,5813.2163
37332,3683.9614
37333,6500.06
37334,5940.33
37335,6402.183
37336,9556.619
37337,7145.988
37338,10550.792
37339,6425.0327
37340,5642.866
37341,5676.6274
37342,1612.9739
37343,107.648056
37344,1882.9323
37345,178.43068
37346,8208.382
37347,4283.816
37348,1502.2739
37349,4237.3564
37350,4528.135
37351,2564.1462
37352,59.9929
37353,6186.4663
37354,4294.3623
37355,594.55194
37356,6809.7725
37357,-187.22263
37358,747.29266
37359,4692.509
37360,1148.5923
37361,601.1817
37362,6192.5293
37363,4783.0234
37364,10246.801
37365,1059.6581
37366,-219.04008
37367,11978.633
37368,773.8175
37369,16723.016
37370,2168.9844
37371,5236.585
37372,3209.9978
37373,7230.356
37374,6455.9883
37375,15231.7295
37376,7639.802
37377,6926.169
37378,1768.8757
37379,203.8484
37380,6517.0474
37381,6081.0337
37382,228.82797
37383,935.03516
37384,8882.378
37385,7478.7324
37386,4946.178
37387,939.17413
37388,5515.395
37389,4450.0073
37390,2035.2119
37391,2169.3723
37392,4763.633
37393,2900.975
37394,5066.3833
37395,92.726006
37396,15165.0625
37397,265.25912
37398,2231.5889
37399,6846.699
37400,4578.496
37401,6081.0337
37402,14651.644
37403,184.58374
37404,2831.6282
37405,4409.725
37406,14273.889
37407,70.46218
37408,8074.143
37409,4391.936
37410,5772.4263
37411,10890.9
37412,4758.366
37413,5992.741
37414,1522.037
37415,6652.763
37416,1212.1481
37417,6358.6313
37418,3571.318
37419,207.84622
37420,9404.146
37421,4421.5654
37422,4524.7295
37423,1057.1451
37424,8882.378
37425,4793.5317
37426,183.16779
37427,9004.596
37428,220.86441
37429,4521.0894
37430,6689.797
37431,5511.068
37432,3609.022
37433,246.77827
37434,6500.1445
37435,19264.45
37436,3695.381
37437,3321.5125
37438,5197.0693
37439,7938.706
37440,14280.092
37441,4471.3604
37442,14611.374
37443,7370.654
37444,1997.6868
37445,3353.4836
37446,5055.693
37447,5523.4517
37448,13752.087
37449,3604.359
37450,12715.088
37451,2517.1946
37452,229.3003
37453,2681.338
37454,3955.329
37455,255.50804
37456,14971.878
37457,1864.5774
37458,7060.54
37459,7707.8564
37460,1206.7675
37461,8116.013
37462,947.539
37463,5353.3896
37464,3759.142
37465,461.86002
37466,2117.0288
37467,3362.7551
37468,5513.746
37469,3233.885
37470,2620.5574
37471,4545.8906
37472,7081.042
37473,5142.574
37474,6392.3013
37475,1829.8033
37476,4031.5925
37477,5401.7744
37478,6170.2773
37479,451.56454
37480,4376.6343
37481,8437.696
37482,2627.4329
37483,8282.261
37484,870.3172
37485,69.46337
37486,4718.307
37487,1637.3677
37488,715.81036
37489,12534.557
37490,6122.417
37491,7074.4653
37492,3107.8428
37493,181.19472
37494,3823.848
37495,8578.154
37496,4142.6274
37497,15964.572
37498,15888.568
37499,1452.9508
37500,5910.625
37501,10066.944
37502,214.4278
37503,4781.0166
37504,2979.9172
37505,1768.8757
37506,4315.277
37507,5055.693
37508,6222.335
37509,75.3397
37510,3892.3125
37511,12296.563
37512,1060.6267
37513,5876.235
37514,2295.0845
37515,1958.638
37516,3811.5537
37517,236.67534
37518,1060.6267
37519,2045.7391
37520,59.9929
37521,2766.5247
37522,10512.619
37523,10257.663
37524,12890.518
37525,4305.302
37526,5370.982
37527,1713.3091
37528,3427.363
37529,8579.346
37530,430.33765
37531,4980.215
37532,3630.0393
37533,205.41579
37534,4331.166
37535,1767.7218
37536,3726.8
37537,14596.788
37538,4290.548
37539,6824.8057
37540,7229.6284
37541,57.545444
37542,2885.9585
37543,1895.5927
37544,18984.004
37545,173.27771
37546,6183.3706
37547,239.29694
37548,11213.328
37549,2211.9158
37550,1455.725
37551,863.6112
37552,8886.193
37553,4688.1885
37554,4279.263
37555,295.29935
37556,390.58655
37557,796.2829
37558,7320.3213
37559,5883.2026
37560,10983.831
37561,3786.6467
37562,255.50804
37563,2410.696
37564,1181.0504
37565,2160.9407
37566,4652.0884
37567,5526.2974
37568,65.55795
37569,2675.8943
37570,6281.9307
37571,5778.211
37572,335.9752
37573,12292.61
37574,183.16779
37575,6501.5225
37576,3861.8528
37577,5696.684
37578,3758.2314
37579,60.33619
37580,4613.2334
37581,3678.6223
37582,6748.3467
37583,5016.8706
37584,72.66876
37585,3015.0415
37586,237.94438
37587,443.82022
37588,2892.833
37589,3749.4585
37590,14261.187
37591,5353.4736
37592,2248.0525
37593,4018.4858
37594,1875.1746
37595,3477.4875
37596,3186.7825
37597,240.95816
37598,3028.1611
37599,6433.521
37600,8258.704
37601,156.83449
37602,166.23355
37603,320.08636
37604,5227.8794
37605,3841.104
37606,6799.034
37607,5478.4443
37608,6094.5205
37609,6830.44
37610,8038.9897
37611,2610.4553
37612,5168.95
37613,2152.3347
37614,3897.4763
37615,4086.9358
37616,3564.2485
37617,880.4953
37618,5241.345
37619,1997.6868
37620,555.5844
37621,19264.45
37622,5287.108
37623,8069.8643
37624,7422.3423
37625,6360.0947
37626,113.204865
37627,5071.182
37628,2372.8975
37629,3761.7908
37630,7453.4927
37631,3690.871
37632,2291.6375
37633,12908.787
37634,2982.6912
37635,6173.3735
37636,5504.9966
37637,11363.568
37638,900.1127
37639,15238.203
37640,2652.383
37641,3942.2505
37642,103.55488
37643,3834.57
37644,8999.002
37645,16253.726
37646,6873.0366
37647,3958.6213
37648,6455.822
37649,9268.139
37650,3861.4192
37651,33103.54
37652,8285.355
37653,3243.5493
37654,7330.211
37655,4619.6187
37656,8047.2983
37657,1692.7103
37658,2514.6028
37659,6022.9277
37660,4049.5615
37661,2891.4683
37662,12278.59
37663,4878.889
37664,1974.8401
37665,1178.007
37666,11615.822
37667,11096.574
37668,4250.962
37669,8476.886
37670,1900.7928
37671,6955.1646
37672,7945.458
37673,1060.6267
37674,7467.047
37675,6275.214
37676,60.33619
37677,5747.25
37678,1741.5658
37679,193.87784
37680,5561.844
37681,130.7784
37682,63.42433
37683,10360.235
37684,5130.381
37685,555.9797
37686,7256.2856
37687,38.937485
37688,5506.1484
37689,-39.335873
37690,4649.8296
37691,2941.2073
37692,70.46218
37693,5963.0034
37694,3201.3328
37695,791.298
37696,14291.088
37697,3631.7202
37698,132.96466
37699,3587.875
37700,142.33185
37701,5135.8857
37702,4630.5024
37703,3936.6487
37704,5326.5186
37705,118.72208
37706,4352.7637
37707,5229.35
37708,41.400494
37709,136.71037
37710,5513.0874
37711,6533.445
37712,2900.262
37713,3311.7686
37714,2936.992
37715,50.357037
37716,10722.624
37717,1057.1451
37718,2110.114
37719,4870.7515
37720,8504.251
37721,1822.7731
37722,6779.855
37723,4071.4238
37724,6848.483
37725,6380.797
37726,4163.886
37727,1016.979
37728,4951.879
37729,3440.778
37730,7980.508
37731,1584.18
37732,4144.2383
37733,33103.54
37734,4797.056
37735,3750.4773
37736,393.60266
37737,3571.8157
37738,7448.324
37739,7411.847
37740,1870.2208
37741,1736.6477
37742,4645.5225
37743,13563.672
37744,2179.778
37745,2718.9534
37746,9661.506
37747,5313.331
37748,2950.4624
37749,577.1196
37750,92.13804
37751,10482.121
37752,5894.131
37753,1154.1583
37754,3606.9365
37755,4007.8184
37756,6369.0405
37757,2113.1663
37758,6333.876
37759,181.19472
37760,7672.4927
37761,6349.8643
37762,3914.163
37763,3469.1902
37764,9408.369
37765,10005.081
37766,2166.8179
37767,1150.315
37768,5582.8496
37769,5939.9253
37770,9167.975
37771,6404.1245
37772,4907.0054
37773,4387.3257
37774,2154.633
37775,5592.2954
37776,8163.9985
37777,359.76825
37778,6380.0903
37779,8564.515
37780,7938.9204
37781,5104.4414
37782,201.99316
37783,3842.376
37784,13473.473
37785,2304.173
37786,4413.108
37787,3084.1404
37788,3480.1975
37789,87.52907
37790,6368.7603
37791,2197.206
37792,4819.4346
37793,7999.2285
37794,2011.2598
37795,3001.5166
37796,3661.7378
37797,3474.9539
37798,1993.8578
37799,5223.783
37800,5463.4014
37801,14474.944
37802,5303.298
37803,4956.3535
37804,7117.5234
37805,4277.852
37806,2354.2205
37807,12037.283
37808,17307.195
37809,9731.514
37810,6093.93
37811,9772.046
37812,2841.5505
37813,1893.5978
37814,6338.529
37815,8517.956
37816,6550.9336
37817,6125.7817
37818,5955.2217
37819,6304.529
37820,3518.9382
37821,3660.1218
37822,5063.5063
37823,3583.74
37824,657.1035
37825,5470.051
37826,9243.798
37827,7258.9272
37828,2170.7803
37829,4374.7593
37830,18393.592
37831,3891.157
37832,3397.8645
37833,1123.1008
37834,8120.2827
37835,95.97753
37836,164.57544
37837,5898.0312
37838,403.47803
37839,3696.3484
37840,2881.4277
37841,2455.6028
37842,13971.884
37843,4874.355
37844,2677.7288
37845,9.761329
37846,5701.089
37847,53.189144
37848,3228.429
37849,5932.33
37850,4746.084
37851,3928.9072
37852,11767.494
37853,2326.1455
37854,3134.774
37855,4120.3843
37856,5451.626
37857,3147.3625
37858,3684.5735
37859,16182.913
37860,2547.995
37861,2789.8533
37862,4413.9663
37863,1830.7336
37864,390.58655
37865,2487.4233
37866,98.104675
37867,4194.4663
37868,4744.48
37869,966.4381
37870,4316.0176
37871,3220.3677
37872,3408.62
37873,5350.818
37874,13245.796
37875,6637.627
37876,13134.714
37877,2714.3997
37878,15346.92
37879,2923.7034
37880,3094.2922
37881,5100.9575
37882,2152.9517
37883,12801.52
37884,4441.0063
37885,2453.5112
37886,13498.637
37887,6789.316
37888,105.30125
37889,771.06586
37890,10256.15
37891,126.84306
37892,5853.092
37893,2636.117
37894,-364.48386
37895,5226.7563
37896,9896.835
37897,13631.29
37898,2271.6213
37899,5425.288
37900,3389.7024
37901,16830.66
37902,10946.367
37903,273.07327
37904,3143.6433
37905,11550.651
37906,755.1875
37907,-229.8663
37908,1056.2764
37909,5516.4165
37910,120.10846
37911,14736.849
37912,3546.6665
37913,13420.081
37914,4124.731
37915,4897.0845
37916,57.545444
37917,180.34683
37918,6048.817
37919,315.4672
37920,1834.0421
37921,4351.4663
37922,4067.0928
37923,4273.0845
37924,7157.6216
37925,5376.15
37926,5530.6196
37927,2595.9524
37928,4563.044
37929,11624.616
37930,13175.004
37931,4342.0664
37932,3819.7593
37933,4650.052
37934,14126.362
37935,1999.2019
37936,12397.023
37937,8455.691
37938,1508.8951
37939,6535.594
37940,2335.4624
37941,13817.544
37942,1883.2489
37943,4106.9673
37944,6081.0337
37945,2446.6587
37946,4788.21
37947,5193.8223
37948,2895.1033
37949,2589.9333
37950,5610.431
37951,5047.743
37952,-103.32704
37953,3890.3496
37954,205.19218
37955,3928.9736
37956,4663.996
37957,4515.996
37958,5262.256
37959,5728.6426
37960,6470.441
37961,92.240814
37962,1975.4988
37963,6128.5244
37964,6573.267
37965,4923.7817
37966,2350.7888
37967,2294.784
37968,13831.056
37969,607.6827
37970,4687.63
37971,3674.3455
37972,98.104675
37973,6611.2524
37974,5610.688
37975,112.49003
37976,4462.997
37977,61.776146
37978,255.82347
37979,2808.7498
37980,4673.5205
37981,5619.4404
37982,5026.58
37983,5577.5635
37984,5521.3022
37985,4281.7007
37986,5272.3467
37987,2291.9194
37988,5511.025
37989,3015.3809
37990,3299.296
37991,496.94775
37992,4036.3196
37993,4441.8403
37994,10822.513
37995,15691.72
37996,5348.043
37997,3874.1543
37998,763.0584
37999,17214.008
38000,2080.0413
38001,4442.8228
38002,1867.8098
38003,5481.3325
38004,2353.6772
38005,4273.9634
38006,255.50804
38007,4252.8066
38008,295.37567
38009,7944.9575
38010,2152.988
38011,275.861
38012,3522.5486
38013,147.94159
38014,13723.622
38015,7159.443
38016,4203.5503
38017,10497.517
38018,9904.072
38019,6547.751
38020,6827.9814
38021,700.9475
38022,908.3989
38023,105.904915
38024,4203.908
38025,14234.474
38026,3841.1482
38027,628.66815
38028,5570.9766
38029,2611.8423
38030,8482.632
38031,273.07327
38032,1960.2303
38033,102.18328
38034,5894.5967
38035,3748.783
38036,4480.1733
38037,3572.7302
38038,5392.325
38039,1895.5927
38040,6626.7173
38041,622.92786
38042,2631.7903
38043,5434.4146
38044,29034.031
38045,3013.3013
38046,5024.028
38047,74.0143
38048,5638.3364
38049,3953.05
38050,4681.51
38051,1818.8788
38052,899.7089
38053,377.98334
38054,4237.239
38055,12648.887
38056,1829.4141
38057,4722.716
38058,5064.023
38059,5022.354
38060,2885.9585
38061,2037.8092
38062,1768.9982
38063,4385.432
38064,4850.6543
38065,9374.169
38066,10113.385
38067,1675.079
38068,2762.7947
38069,156.83449
38070,5681.3677
38071,2691.005
38072,3394.566
38073,3547.0503
38074,6973.8096
38075,8385.052
38076,255.50804
38077,1153.6554
38078,2962.2666
38079,12124.822
38080,2914.6172
38081,15079.213
38082,1008.12354
38083,1637.3677
38084,4524.109
38085,2820.8757
38086,2889.4282
38087,3145.4636
38088,5814.0073
38089,536.5815
38090,95.23088
38091,5375.681
38092,1345.6063
38093,10351.469
38094,3621.5718
38095,6127.831
38096,3181.3606
38097,1125.5393
38098,2609.6062
38099,126.27679
38100,3910.251
38101,5501.322
38102,5194.4424
38103,4400.6357
38104,899.7089
38105,7463.8994
38106,3934.0664
38107,4828.411
38108,4627.1787
38109,5101.5723
38110,1011.8658
38111,9830.8545
38112,63.613605
38113,1725.3448
38114,4319.4
38115,2587.1187
38116,278.89172
38117,7856.3906
38118,6508.205
38119,5802.2344
38120,175.68948
38121,2061.1711
38122,2151.8591
38123,2165.9783
38124,3658.4026
38125,101.7114
38126,8859.365
38127,9167.975
38128,3865.5186
38129,4414.3906
38130,7875.6216
38131,17183.213
38132,5280.8857
38133,3281.6277
38134,117.08153
38135,3208.4812
38136,3446.8635
38137,1181.0504
38138,5136.411
38139,4200.1997
38140,98.806526
38141,4434.8247
38142,6053.7734
38143,2173.19
38144,4903.0103
38145,2717.475
38146,6515.898
38147,6029.064
38148,2861.9258
38149,5032.0854
38150,231.06575
38151,6566.54
38152,3746.8481
38153,6528.4272
38154,4410.4126
38155,5067.384
38156,3719.688
38157,5193.345
38158,688.9465
38159,16255.719
38160,10559.807
38161,5046.412
38162,2886.6484
38163,1219.6393
38164,1212.2485
38165,3854.3103
38166,-503.28894
38167,97.35832
38168,4313.0063
38169,4346.1094
38170,841.8572
38171,3407.4421
38172,3766.5562
38173,4956.848
38174,5290.6733
38175,295.29935
38176,3518.7646
38177,-710.76526
38178,2102.7034
38179,9164.574
38180,445.25296
38181,8023.7056
38182,1615.8187
38183,5511.5654
38184,1666.028
38185,7113.544
38186,6062.4497
38187,6501.567
38188,5756.052
38189,497.53986
38190,9641.627
38191,7145.459
38192,8564.515
38193,9815.609
38194,4599.117
38195,359.76825
38196,1731.2856
38197,5456.893
38198,6035.809
38199,205.41579
38200,5117.0864
38201,1318.9932
38202,5334.7363
38203,7887.966
38204,4916.7646
38205,10349.767
38206,-142.46744
38207,6607.0337
38208,7877.2163
38209,7088.982
38210,1584.18
38211,1953.4453
38212,5985.047
38213,3758.2314
38214,4790.562
38215,5738.8154
38216,1035.5212
38217,5310.8823
38218,4864.8457
38219,7034.603
38220,7992.6387
38221,12604.644
38222,870.45685
38223,4652.895
38224,18727.49
38225,6076.7056
38226,4160.468
38227,192.1619
38228,7234.933
38229,9895.623
38230,170.33037
38231,7459.6157
38232,5827.7227
38233,1336.3379
38234,12555.534
38235,4645.2783
38236,5013.9424
38237,1946.6965
38238,1664.2178
38239,6855.353
38240,5692.716
38241,1016.979
38242,5666.6714
38243,9062.296
38244,3700.7239
38245,3245.6836
38246,1345.6063
38247,14320.759
38248,198.6057
38249,1882.9323
38250,6822.783
38251,7627.731
38252,2305.2725
38253,16516.803
38254,3490.564
38255,177.86955
38256,3050.1047
38257,9276.728
38258,5025.867
38259,14600.053
38260,4267.4795
38261,-408.78778
38262,4433.97
38263,5675.158
38264,12048.842
38265,3721.7869
38266,8982.416
38267,6060.9043
38268,3423.0496
38269,249.00403
38270,14249.321
38271,7456.6094
38272,17265.273
38273,632.926
38274,3214.9155
38275,2578.44
38276,2599.2837
38277,12725.176
38278,16056.81
38279,6953.771
38280,60.33619
38281,5331.874
38282,5125.8066
38283,7828.5083
38284,139.81963
38285,525.7367
38286,1113.926
38287,7548.0684
38288,137.41402
38289,235.84467
38290,13971.884
38291,5590.518
38292,3581.3147
38293,9591.242
38294,4370.512
38295,14674.502
38296,2630.3342
38297,4846.78
38298,7947.9854
38299,1983.2826
38300,7205.4834
38301,5697.3604
38302,15184.733
38303,69.46337
38304,3955.2861
38305,5645.52
38306,124.09759
